Orthogroup	Species	Pran	Orthologs
OG0000005	Praz	Pran.g_00983	Praz.g_00864
OG0000005	Prba	Pran.g_00983	Prba.g_00607
OG0000005	Prai	Pran.g_00983	Prai.g_01651
OG0000005	Prab	Pran.g_00983	Prab.g_01682
OG0000005	Syak	Pran.g_00657	Syak.g_00885, Syak.g_02436
OG0000005	Syap	Pran.g_00657	Syap.g_01218
OG0000005	Syat	Pran.g_00657	Syat.g_03105
OG0000005	Syas	Pran.g_00657	Syas.g_02704
OG0000005	Syab	Pran.g_00657	Syab.g_02806, Syab.g_02232
OG0000005	Prbc	Pran.g_00657	Prbc.g_00788
OG0000005	Praj	Pran.g_00657	Praj.g_01712
OG0000005	Prbb	Pran.g_00657	Prbb.g_01766
OG0000005	Prbm	Pran.g_00657	Prbm.g_01790
OG0000005	Syar	Pran.g_00657	Syar.g_02909
OG0000005	Syaq	Pran.g_00657	Syaq.g_01692
OG0000005	Syad	Pran.g_00657	Syad.g_02596
OG0000005	Syaj	Pran.g_00657	Syaj.g_01698
OG0000005	Syan	Pran.g_00657	Syan.g_01378
OG0000005	Syao	Pran.g_00657	Syao.g_01578
OG0000005	Syae	Pran.g_00657	Syae.g_01143
OG0000005	Syaa	Pran.g_00657	Syaa.g_00573
OG0000005	Syac	Pran.g_00657	Syac.g_00569
OG0000005	Syaf	Pran.g_00657	Syaf.g_01057
OG0000005	Syag	Pran.g_00657	Syag.g_01667
OG0000005	Syai	Pran.g_00657	Syai.g_02356
OG0000005	Syal	Pran.g_00657	Syal.g_00565
OG0000005	Syam	Pran.g_00657	Syam.g_01970
OG0000005	Syah	Pran.g_00657	Syah.g_02363
OG0000005	Praf	Pran.g_00657	Praf.g_00503
OG0000005	Prah	Pran.g_00657	Prah.g_01652
OG0000005	Prbj	Pran.g_00657	Prbj.g_00883
OG0000005	Prbk	Pran.g_00657	Prbk.g_00933
OG0000005	Prbl	Pran.g_00657	Prbl.g_00419
OG0000005	Pral	Pran.g_00657	Pral.g_01075
OG0000005	Prat	Pran.g_00657	Prat.g_01440
OG0000005	Prak	Pran.g_00657	Prak.g_01474
OG0000005	Prap	Pran.g_00657	Prap.g_00204
OG0000005	Prbe	Pran.g_00657	Prbe.g_00228
OG0000005	Prbf	Pran.g_00657	Prbf.g_00240
OG0000005	Prbg	Pran.g_00657	Prbg.g_00674
OG0000005	Prbn	Pran.g_00657	Prbn.g_00899
OG0000005	Pram	Pran.g_00657	Pram.g_01295
OG0000005	Prbh	Pran.g_00657	Prbh.g_00182
OG0000005	Prac	Pran.g_00657	Prac.g_00335
OG0000005	Praq	Pran.g_00657	Praq.g_00370
OG0000005	Prar	Pran.g_00657	Prar.g_00771
OG0000005	Praa	Pran.g_00657	Praa.g_01553
OG0000005	Prad	Pran.g_00657	Prad.g_00438
OG0000005	Prae	Pran.g_00657	Prae.g_01535
OG0000005	Prag	Pran.g_00657	Prag.g_01566
OG0000005	Praw	Pran.g_00657	Praw.g_00413
OG0000005	Prax	Pran.g_00657	Prax.g_01652
OG0000005	Pray	Pran.g_00657	Pray.g_01646
OG0000005	Praz	Pran.g_00657	Praz.g_00965
OG0000005	Prba	Pran.g_00657	Prba.g_00312
OG0000005	Prbi	Pran.g_00657	Prbi.g_01666
OG0000005	Prao	Pran.g_00657	Prao.g_01472
OG0000005	Prav	Pran.g_00657	Prav.g_01654
OG0000005	Prbd	Pran.g_00657	Prbd.g_01612
OG0000005	Pras	Pran.g_00657	Pras.g_00429
OG0000005	Prau	Pran.g_00657	Prau.g_01607
OG0000005	Prai	Pran.g_00657	Prai.g_01538
OG0000005	Prab	Pran.g_00657	Prab.g_01542
OG0000006	Prat	Pran.g_01951	Prat.g_00248
OG0000006	Prak	Pran.g_01951	Prak.g_00258
OG0000006	Prap	Pran.g_01951	Prap.g_01470
OG0000006	Prbe	Pran.g_01951	Prbe.g_01794
OG0000006	Prbf	Pran.g_01951	Prbf.g_01580
OG0000006	Prbg	Pran.g_01951	Prbg.g_01024
OG0000006	Prbn	Pran.g_01951	Prbn.g_00308
OG0000006	Pram	Pran.g_01951	Pram.g_00229
OG0000006	Prbh	Pran.g_01951	Prbh.g_00538
OG0000006	Pral	Pran.g_01951	Pral.g_00797
OG0000006	Praj	Pran.g_01951	Praj.g_00282, Praj.g_01281, Praj.g_01505
OG0000006	Prbb	Pran.g_01951	Prbb.g_00299, Prbb.g_01328, Prbb.g_01560
OG0000006	Prbc	Pran.g_01951	Prbc.g_02202
OG0000006	Prbm	Pran.g_01951	Prbm.g_00302, Prbm.g_01236, Prbm.g_01588
OG0000006	Prah	Pran.g_01951	Prah.g_00475, Prah.g_01767
OG0000006	Praf	Pran.g_01951	Praf.g_00396, Praf.g_01719
OG0000006	Prbj	Pran.g_01951	Prbj.g_02699
OG0000006	Prbk	Pran.g_01951	Prbk.g_02695
OG0000006	Prbl	Pran.g_01951	Prbl.g_02601
OG0000006	Syag	Pran.g_01951	Syag.g_00435, Syag.g_01772, Syag.g_02678, Syag.g_02687
OG0000006	Syak	Pran.g_01951	Syak.g_00057, Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317
OG0000006	Syaq	Pran.g_01951	Syaq.g_02108, Syaq.g_02558, Syaq.g_00696, Syaq.g_01590
OG0000006	Syab	Pran.g_01951	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361
OG0000006	Syal	Pran.g_01951	Syal.g_02611, Syal.g_00674
OG0000006	Syac	Pran.g_01951	Syac.g_01002, Syac.g_01958, Syac.g_01961, Syac.g_02194
OG0000006	Syah	Pran.g_01951	Syah.g_01912, Syah.g_00683, Syah.g_00915, Syah.g_00681, Syah.g_00918
OG0000006	Syai	Pran.g_01951	Syai.g_01126, Syai.g_00317, Syai.g_00547
OG0000006	Syam	Pran.g_01951	Syam.g_01446, Syam.g_00286, Syam.g_00518
OG0000006	Syaf	Pran.g_01951	Syaf.g_02288, Syaf.g_00179, Syaf.g_02778
OG0000006	Syad	Pran.g_01951	Syad.g_02130, Syad.g_00588, Syad.g_00829
OG0000006	Syaa	Pran.g_01951	Syaa.g_01611, Syaa.g_01043, Syaa.g_02353, Syaa.g_02099
OG0000006	Syae	Pran.g_01951	Syae.g_00096, Syae.g_02030, Syae.g_02248
OG0000006	Syat	Pran.g_01951	Syat.g_00371, Syat.g_01439, Syat.g_01865
OG0000006	Syap	Pran.g_01951	Syap.g_02770
OG0000006	Syar	Pran.g_01951	Syar.g_02439, Syar.g_00151, Syar.g_02056, Syar.g_03013
OG0000006	Syan	Pran.g_01951	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441
OG0000006	Syao	Pran.g_01951	Syao.g_00919, Syao.g_01518
OG0000006	Syas	Pran.g_01951	Syas.g_00720, Syas.g_00942, Syas.g_01684, Syas.g_02565
OG0000006	Syaj	Pran.g_01951	Syaj.g_02635
OG0000006	Prac	Pran.g_01951	Prac.g_01689
OG0000006	Praq	Pran.g_01951	Praq.g_01761
OG0000006	Prar	Pran.g_01951	Prar.g_00086
OG0000006	Praa	Pran.g_01951	Praa.g_00241, Praa.g_01245
OG0000006	Prad	Pran.g_01951	Prad.g_01750
OG0000006	Prae	Pran.g_01951	Prae.g_00244
OG0000006	Prao	Pran.g_01951	Prao.g_00379
OG0000006	Pras	Pran.g_01951	Pras.g_00148, Pras.g_01093
OG0000006	Prau	Pran.g_01951	Prau.g_01316
OG0000006	Prax	Pran.g_01951	Prax.g_01972
OG0000006	Pray	Pran.g_01951	Pray.g_00722
OG0000006	Praz	Pran.g_01951	Praz.g_00601
OG0000006	Prba	Pran.g_01951	Prba.g_00460
OG0000006	Prbd	Pran.g_01951	Prbd.g_00998
OG0000006	Prbi	Pran.g_01951	Prbi.g_00265
OG0000006	Prag	Pran.g_01951	Prag.g_00234, Prag.g_01231
OG0000006	Prav	Pran.g_01951	Prav.g_02001
OG0000006	Praw	Pran.g_01951	Praw.g_01950
OG0000006	Prab	Pran.g_01951	Prab.g_00231
OG0000006	Prai	Pran.g_01951	Prai.g_00252
OG0000006	Prai	Pran.g_01951	Prai.g_00254
OG0000007	Prbb	Pran.g_01681	Prbb.g_00501
OG0000007	Prbm	Pran.g_01681	Prbm.g_00522
OG0000007	Praj	Pran.g_01681	Praj.g_00489
OG0000007	Prbc	Pran.g_01681	Prbc.g_01556
OG0000007	Prbj	Pran.g_01681	Prbj.g_01610
OG0000007	Prbl	Pran.g_01681	Prbl.g_00531
OG0000007	Praf	Pran.g_01681	Praf.g_00614
OG0000007	Prah	Pran.g_01681	Prah.g_01546
OG0000007	Syag	Pran.g_01681	Syag.g_01507
OG0000007	Syak	Pran.g_01681	Syak.g_02595
OG0000007	Syaq	Pran.g_01681	Syaq.g_01793
OG0000007	Syab	Pran.g_01681	Syab.g_02117
OG0000007	Syal	Pran.g_01681	Syal.g_02918
OG0000007	Syad	Pran.g_01681	Syad.g_00923
OG0000007	Syaj	Pran.g_01681	Syaj.g_00091
OG0000007	Syaa	Pran.g_01681	Syaa.g_02032
OG0000007	Syac	Pran.g_01681	Syac.g_01885
OG0000007	Syah	Pran.g_01681	Syah.g_01016
OG0000007	Syai	Pran.g_01681	Syai.g_00657
OG0000007	Syaf	Pran.g_01681	Syaf.g_02702
OG0000007	Syam	Pran.g_01681	Syam.g_00602
OG0000007	Syae	Pran.g_01681	Syae.g_02328
OG0000007	Syas	Pran.g_01681	Syas.g_01232
OG0000007	Syap	Pran.g_01681	Syap.g_00275
OG0000007	Syat	Pran.g_01681	Syat.g_03191
OG0000007	Syan	Pran.g_01681	Syan.g_02743
OG0000007	Syao	Pran.g_01681	Syao.g_00105
OG0000007	Syar	Pran.g_01681	Syar.g_01491
OG0000007	Prak	Pran.g_01681	Prak.g_00458
OG0000007	Prap	Pran.g_01681	Prap.g_01270
OG0000007	Prbe	Pran.g_01681	Prbe.g_00636
OG0000007	Prbf	Pran.g_01681	Prbf.g_01780
OG0000007	Prbg	Pran.g_01681	Prbg.g_00216
OG0000007	Prbn	Pran.g_01681	Prbn.g_00617
OG0000007	Pram	Pran.g_01681	Pram.g_00433
OG0000007	Prbh	Pran.g_01681	Prbh.g_00334
OG0000007	Pral	Pran.g_01681	Pral.g_00593
OG0000007	Prat	Pran.g_01681	Prat.g_00458
OG0000007	Prad	Pran.g_01681	Prad.g_00132
OG0000007	Prax	Pran.g_01681	Prax.g_00704
OG0000007	Prag	Pran.g_01681	Prag.g_00476
OG0000007	Praw	Pran.g_01681	Praw.g_00651
OG0000007	Prav	Pran.g_01681	Prav.g_01095
OG0000007	Prac	Pran.g_01681	Prac.g_00874
OG0000007	Prar	Pran.g_01681	Prar.g_01328
OG0000007	Praq	Pran.g_01681	Praq.g_01105
OG0000007	Pras	Pran.g_01681	Pras.g_01375
OG0000007	Prau	Pran.g_01681	Prau.g_00538
OG0000007	Prao	Pran.g_01681	Prao.g_00603
OG0000007	Praa	Pran.g_01681	Praa.g_00497
OG0000007	Prbi	Pran.g_01681	Prbi.g_00500
OG0000007	Prbd	Pran.g_01681	Prbd.g_00745
OG0000007	Praz	Pran.g_01681	Praz.g_01831
OG0000007	Prba	Pran.g_01681	Prba.g_00964
OG0000007	Pray	Pran.g_01681	Pray.g_00988, Pray.g_00987
OG0000007	Prae	Pran.g_01681	Prae.g_00471
OG0000007	Prai	Pran.g_01681	Prai.g_00527
OG0000007	Prab	Pran.g_01681	Prab.g_00501
OG0000007	Syap	Pran.g_00970	Syap.g_00621
OG0000007	Syan	Pran.g_00970	Syan.g_01400
OG0000007	Syao	Pran.g_00970	Syao.g_01554
OG0000007	Syar	Pran.g_00970	Syar.g_02929
OG0000007	Syat	Pran.g_00970	Syat.g_03124
OG0000007	Syas	Pran.g_00970	Syas.g_02681
OG0000007	Syak	Pran.g_00970	Syak.g_02416
OG0000007	Syaq	Pran.g_00970	Syaq.g_01673
OG0000007	Syab	Pran.g_00970	Syab.g_02256
OG0000007	Syal	Pran.g_00970	Syal.g_00587
OG0000007	Syag	Pran.g_00970	Syag.g_01687
OG0000007	Syaa	Pran.g_00970	Syaa.g_00551
OG0000007	Syac	Pran.g_00970	Syac.g_00544
OG0000007	Syah	Pran.g_00970	Syah.g_02384
OG0000007	Syae	Pran.g_00970	Syae.g_01163
OG0000007	Syad	Pran.g_00970	Syad.g_02623
OG0000007	Syaj	Pran.g_00970	Syaj.g_01721
OG0000007	Syaf	Pran.g_00970	Syaf.g_01033
OG0000007	Syai	Pran.g_00970	Syai.g_02378
OG0000007	Syam	Pran.g_00970	Syam.g_01990
OG0000007	Prbj	Pran.g_00970	Prbj.g_00857
OG0000007	Prbk	Pran.g_00970	Prbk.g_00907
OG0000007	Prbl	Pran.g_00970	Prbl.g_00394
OG0000007	Praf	Pran.g_00970	Praf.g_00480
OG0000007	Prah	Pran.g_00970	Prah.g_01676
OG0000007	Prbb	Pran.g_00970	Prbb.g_01823
OG0000007	Praj	Pran.g_00970	Praj.g_01768
OG0000007	Prbc	Pran.g_00970	Prbc.g_00832
OG0000007	Prbm	Pran.g_00970	Prbm.g_01841
OG0000007	Prat	Pran.g_00970	Prat.g_01592
OG0000007	Pral	Pran.g_00970	Pral.g_00107
OG0000007	Prak	Pran.g_00970	Prak.g_01645
OG0000007	Prap	Pran.g_00970	Prap.g_01779
OG0000007	Prbe	Pran.g_00970	Prbe.g_00985
OG0000007	Prbf	Pran.g_00970	Prbf.g_00693
OG0000007	Prbg	Pran.g_00970	Prbg.g_01650
OG0000007	Prbn	Pran.g_00970	Prbn.g_01745
OG0000007	Pram	Pran.g_00970	Pram.g_01632
OG0000007	Prbh	Pran.g_00970	Prbh.g_01782
OG0000007	Prag	Pran.g_00970	Prag.g_01669
OG0000007	Praw	Pran.g_00970	Praw.g_00515
OG0000007	Prav	Pran.g_00970	Prav.g_01761
OG0000007	Prad	Pran.g_00970	Prad.g_00941
OG0000007	Prac	Pran.g_00970	Prac.g_00625
OG0000007	Praq	Pran.g_00970	Praq.g_00497
OG0000007	Prar	Pran.g_00970	Prar.g_01143
OG0000007	Prao	Pran.g_00970	Prao.g_01552
OG0000007	Prae	Pran.g_00970	Prae.g_01623
OG0000007	Pray	Pran.g_00970	Pray.g_01559
OG0000007	Praz	Pran.g_00970	Praz.g_00877
OG0000007	Praa	Pran.g_00970	Praa.g_01635
OG0000007	Prba	Pran.g_00970	Prba.g_00226
OG0000007	Prbi	Pran.g_00970	Prbi.g_01787
OG0000007	Prbd	Pran.g_00970	Prbd.g_01525
OG0000007	Pras	Pran.g_00970	Pras.g_00550
OG0000007	Prau	Pran.g_00970	Prau.g_01732
OG0000007	Prax	Pran.g_00970	Prax.g_01559
OG0000007	Prai	Pran.g_00970	Prai.g_01638
OG0000007	Prab	Pran.g_00970	Prab.g_01669
OG0000008	Prai	Pran.g_01506	Prai.g_00701
OG0000008	Syar	Pran.g_01506	Syar.g_00419, Syar.g_02048
OG0000008	Prav	Pran.g_01506	Prav.g_01270
OG0000008	Prac	Pran.g_01506	Prac.g_00699
OG0000008	Praq	Pran.g_01506	Praq.g_00801
OG0000008	Prar	Pran.g_01506	Prar.g_01502
OG0000008	Prbi	Pran.g_01506	Prbi.g_00675
OG0000008	Prag	Pran.g_01506	Prag.g_00650
OG0000008	Praw	Pran.g_01506	Praw.g_01850
OG0000008	Prad	Pran.g_01506	Prad.g_01246
OG0000008	Prao	Pran.g_01506	Prao.g_00111
OG0000008	Pras	Pran.g_01506	Pras.g_01548
OG0000008	Prau	Pran.g_01506	Prau.g_00712
OG0000008	Pray	Pran.g_01506	Pray.g_01091
OG0000008	Praz	Pran.g_01506	Praz.g_01658
OG0000008	Prba	Pran.g_01506	Prba.g_01645
OG0000008	Prbd	Pran.g_01506	Prbd.g_00572
OG0000008	Praa	Pran.g_01506	Praa.g_00672
OG0000008	Prae	Pran.g_01506	Prae.g_00646
OG0000008	Prax	Pran.g_01506	Prax.g_00970
OG0000008	Prab	Pran.g_01506	Prab.g_00677
OG0000009	Syan	Pran.g_00615, Pran.g_00328	Syan.g_02972
OG0000009	Syab	Pran.g_00615	Syab.g_00995
OG0000009	Syal	Pran.g_00615	Syal.g_02089
OG0000009	Syah	Pran.g_00615	Syah.g_02457
OG0000009	Syae	Pran.g_00615	Syae.g_00561, Syae.g_00171
OG0000009	Syad	Pran.g_00615	Syad.g_01952, Syad.g_00868
OG0000009	Syaj	Pran.g_00615	Syaj.g_01069
OG0000009	Syai	Pran.g_00615	Syai.g_01626
OG0000009	Syag	Pran.g_00615	Syag.g_00220, Syag.g_00231
OG0000009	Prbi	Pran.g_00615	Prbi.g_01338, Prbi.g_01701
OG0000009	Prao	Pran.g_00615	Prao.g_01342, Prao.g_01507
OG0000009	Prae	Pran.g_00615	Prae.g_01270, Prae.g_01572
OG0000009	Prad	Pran.g_00615	Prad.g_00317, Prad.g_00401
OG0000009	Prbd	Pran.g_00615	Prbd.g_01887, Prbd.g_01576
OG0000009	Prax	Pran.g_00615	Prax.g_01950, Prax.g_01617
OG0000009	Praa	Pran.g_00615	Praa.g_01264, Praa.g_01589
OG0000009	Pray	Pran.g_00615	Pray.g_01920, Pray.g_01610
OG0000009	Praz	Pran.g_00615	Praz.g_01230, Praz.g_00929
OG0000009	Prba	Pran.g_00615	Prba.g_01142, Prba.g_00276
OG0000009	Pras	Pran.g_00615	Pras.g_00157, Pras.g_00463
OG0000009	Prau	Pran.g_00615	Prau.g_01324, Prau.g_01641
OG0000009	Prat	Pran.g_00615	Prat.g_01451
OG0000009	Pram	Pran.g_00615	Pram.g_00390, Pram.g_01284, Pram.g_01573
OG0000009	Prbh	Pran.g_00615	Prbh.g_00377, Prbh.g_00193, Prbh.g_01841
OG0000009	Prak	Pran.g_00615	Prak.g_01486
OG0000009	Prap	Pran.g_00615	Prap.g_00216
OG0000009	Prbe	Pran.g_00615	Prbe.g_00216
OG0000009	Prbf	Pran.g_00615	Prbf.g_00252
OG0000009	Prbg	Pran.g_00615	Prbg.g_00686
OG0000009	Prbn	Pran.g_00615	Prbn.g_00887
OG0000009	Pral	Pran.g_00615	Pral.g_01065, Pral.g_01163
OG0000009	Prbc	Pran.g_00615	Prbc.g_01344
OG0000009	Prbm	Pran.g_00615	Prbm.g_01235, Prbm.g_01400
OG0000009	Prac	Pran.g_00615	Prac.g_00301
OG0000009	Praq	Pran.g_00615	Praq.g_00017
OG0000009	Prar	Pran.g_00615	Prar.g_00737
OG0000009	Prag	Pran.g_00615	Prag.g_01600
OG0000009	Praw	Pran.g_00615	Praw.g_00447
OG0000009	Prav	Pran.g_00615	Prav.g_01688
OG0000009	Prai	Pran.g_00615	Prai.g_01578
OG0000009	Prab	Pran.g_00615	Prab.g_01584
OG0000009	Syao	Pran.g_00328	Syao.g_02598
OG0000009	Syap	Pran.g_00328	Syap.g_02081
OG0000009	Syas	Pran.g_00328	Syas.g_01450
OG0000009	Syar	Pran.g_00328	Syar.g_03116
OG0000009	Syak	Pran.g_00328	Syak.g_02194
OG0000009	Syat	Pran.g_00328	Syat.g_01567
OG0000009	Prbj	Pran.g_00328	Prbj.g_01300, Prbj.g_00618
OG0000009	Prbk	Pran.g_00328	Prbk.g_01932, Prbk.g_00013
OG0000009	Prbl	Pran.g_00328	Prbl.g_00155, Prbl.g_00554
OG0000009	Praf	Pran.g_00328	Praf.g_01768, Praf.g_00246
OG0000009	Prah	Pran.g_00328	Prah.g_00432, Prah.g_01895
OG0000009	Syab	Pran.g_00328	Syab.g_02498
OG0000009	Syal	Pran.g_00328	Syal.g_00818
OG0000009	Syag	Pran.g_00328	Syag.g_01883
OG0000009	Syaq	Pran.g_00328	Syaq.g_01489
OG0000009	Syae	Pran.g_00328	Syae.g_00100, Syae.g_01361
OG0000009	Syac	Pran.g_00328	Syac.g_01004, Syac.g_00398
OG0000009	Syah	Pran.g_00328	Syah.g_01910, Syah.g_02535
OG0000009	Syaa	Pran.g_00328	Syaa.g_02378
OG0000009	Syai	Pran.g_00328	Syai.g_02541
OG0000009	Syaf	Pran.g_00328	Syaf.g_00905
OG0000009	Syam	Pran.g_00328	Syam.g_02119
OG0000009	Syad	Pran.g_00328	Syad.g_02799
OG0000009	Syaj	Pran.g_00328	Syaj.g_01885
OG0000009	Prac	Pran.g_00328	Prac.g_01826
OG0000009	Praq	Pran.g_00328	Praq.g_01898
OG0000009	Prar	Pran.g_00328	Prar.g_00223
OG0000009	Pray	Pran.g_00328	Pray.g_00184
OG0000009	Praz	Pran.g_00328	Praz.g_00465
OG0000009	Prba	Pran.g_00328	Prba.g_01893
OG0000009	Pras	Pran.g_00328	Pras.g_00956
OG0000009	Prad	Pran.g_00328	Prad.g_01888
OG0000009	Prbi	Pran.g_00328	Prbi.g_00112
OG0000009	Praa	Pran.g_00328	Praa.g_00105
OG0000009	Prbd	Pran.g_00328	Prbd.g_01139
OG0000009	Prau	Pran.g_00328	Prau.g_00106
OG0000009	Prag	Pran.g_00328	Prag.g_00098
OG0000009	Praw	Pran.g_00328	Praw.g_01330
OG0000009	Prav	Pran.g_00328	Prav.g_00170
OG0000009	Prai	Pran.g_00328	Prai.g_00105
OG0000009	Prab	Pran.g_00328	Prab.g_00096
OG0000010	Praj	Pran.g_01704	Praj.g_00466
OG0000010	Prbb	Pran.g_01704	Prbb.g_00477
OG0000010	Prbc	Pran.g_01704	Prbc.g_01533
OG0000010	Prbm	Pran.g_01704	Prbm.g_00499
OG0000010	Pral	Pran.g_01704	Pral.g_00618
OG0000010	Prat	Pran.g_01704	Prat.g_00433
OG0000010	Prak	Pran.g_01704	Prak.g_00435
OG0000010	Prap	Pran.g_01704	Prap.g_01293
OG0000010	Prbe	Pran.g_01704	Prbe.g_00659
OG0000010	Prbf	Pran.g_01704	Prbf.g_01757
OG0000010	Prbg	Pran.g_01704	Prbg.g_00193
OG0000010	Prbn	Pran.g_01704	Prbn.g_00640
OG0000010	Pram	Pran.g_01704	Pram.g_00410
OG0000010	Prbh	Pran.g_01704	Prbh.g_00357
OG0000010	Prai	Pran.g_01704	Prai.g_00504
OG0000010	Prab	Pran.g_01704	Prab.g_00478
OG0000010	Prav	Pran.g_01704	Prav.g_01072
OG0000010	Pras	Pran.g_01704	Pras.g_01352
OG0000010	Prau	Pran.g_01704	Prau.g_00515
OG0000010	Praa	Pran.g_01704	Praa.g_00474
OG0000010	Pray	Pran.g_01704	Pray.g_00964
OG0000010	Praz	Pran.g_01704	Praz.g_01854
OG0000010	Prba	Pran.g_01704	Prba.g_00987
OG0000010	Prbi	Pran.g_01704	Prbi.g_00477
OG0000010	Prbd	Pran.g_01704	Prbd.g_00768
OG0000010	Prac	Pran.g_01704	Prac.g_01070
OG0000010	Praq	Pran.g_01704	Praq.g_00525
OG0000010	Prar	Pran.g_01704	Prar.g_00524
OG0000010	Prad	Pran.g_01704	Prad.g_00033
OG0000010	Prae	Pran.g_01704	Prae.g_00448
OG0000010	Prag	Pran.g_01704	Prag.g_00453
OG0000010	Prao	Pran.g_01704	Prao.g_00580
OG0000010	Praw	Pran.g_01704	Praw.g_00673
OG0000010	Prax	Pran.g_01704	Prax.g_00728
OG0000010	Prbb	Pran.g_00175	Prbb.g_01072
OG0000010	Praj	Pran.g_00175	Praj.g_01026
OG0000010	Prbc	Pran.g_00175	Prbc.g_02115
OG0000010	Prbm	Pran.g_00175	Prbm.g_01066
OG0000010	Pral	Pran.g_00175	Pral.g_01832, Pral.g_01848
OG0000010	Prat	Pran.g_00175	Prat.g_00682, Prat.g_00662
OG0000010	Prak	Pran.g_00175	Prak.g_00739, Prak.g_01034
OG0000010	Prap	Pran.g_00175	Prap.g_00669, Prap.g_00318
OG0000010	Prbe	Pran.g_00175	Prbe.g_00096, Prbe.g_01411
OG0000010	Prbf	Pran.g_00175	Prbf.g_00847, Prbf.g_01056
OG0000010	Prbg	Pran.g_00175	Prbg.g_01053, Prbg.g_01348
OG0000010	Prbn	Pran.g_00175	Prbn.g_01939, Prbn.g_01357
OG0000010	Pram	Pran.g_00175	Pram.g_00704, Pram.g_01000
OG0000010	Prbh	Pran.g_00175	Prbh.g_00848, Prbh.g_01143
OG0000010	Praf	Pran.g_00175	Praf.g_01908
OG0000010	Prah	Pran.g_00175	Prah.g_00311
OG0000010	Prbj	Pran.g_00175	Prbj.g_00129
OG0000010	Prbk	Pran.g_00175	Prbk.g_02112
OG0000010	Prbl	Pran.g_00175	Prbl.g_01341
OG0000010	Syar	Pran.g_00175	Syar.g_01272
OG0000010	Syat	Pran.g_00175	Syat.g_01372
OG0000010	Syan	Pran.g_00175	Syan.g_02847
OG0000010	Syao	Pran.g_00175	Syao.g_02683
OG0000010	Syap	Pran.g_00175	Syap.g_02757
OG0000010	Syas	Pran.g_00175	Syas.g_01334
OG0000010	Syak	Pran.g_00175	Syak.g_01119
OG0000010	Syab	Pran.g_00175	Syab.g_00696
OG0000010	Syal	Pran.g_00175	Syal.g_00464
OG0000010	Syaq	Pran.g_00175	Syaq.g_00443
OG0000010	Syag	Pran.g_00175	Syag.g_01355
OG0000010	Syaf	Pran.g_00175	Syaf.g_02499
OG0000010	Syai	Pran.g_00175	Syai.g_00864
OG0000010	Syam	Pran.g_00175	Syam.g_01669
OG0000010	Syaa	Pran.g_00175	Syaa.g_01843
OG0000010	Syac	Pran.g_00175	Syac.g_01701
OG0000010	Syah	Pran.g_00175	Syah.g_01220
OG0000010	Syae	Pran.g_00175	Syae.g_02529
OG0000010	Syad	Pran.g_00175	Syad.g_02354
OG0000010	Syaj	Pran.g_00175	Syaj.g_01445
OG0000010	Prai	Pran.g_00175	Prai.g_01292, Prai.g_01067
OG0000010	Prac	Pran.g_00175	Prac.g_01592, Prac.g_01248
OG0000010	Prar	Pran.g_00175	Prar.g_01567, Prar.g_01912
OG0000010	Praq	Pran.g_00175	Praq.g_00552, Praq.g_01626
OG0000010	Prad	Pran.g_00175	Prad.g_01304, Prad.g_01011
OG0000010	Pras	Pran.g_00175	Pras.g_00523, Pras.g_01942
OG0000010	Prau	Pran.g_00175	Prau.g_01698, Prau.g_01096
OG0000010	Praa	Pran.g_00175	Praa.g_01047
OG0000010	Prax	Pran.g_00175	Prax.g_01212
OG0000010	Prbd	Pran.g_00175	Prbd.g_00348
OG0000010	Prag	Pran.g_00175	Prag.g_01043
OG0000010	Praw	Pran.g_00175	Praw.g_01460
OG0000010	Pray	Pran.g_00175	Pray.g_00592
OG0000010	Praz	Pran.g_00175	Praz.g_00074
OG0000010	Prba	Pran.g_00175	Prba.g_01256
OG0000010	Prao	Pran.g_00175	Prao.g_00985
OG0000010	Prav	Pran.g_00175	Prav.g_00218
OG0000010	Prae	Pran.g_00175	Prae.g_01048
OG0000010	Prbi	Pran.g_00175	Prbi.g_01094
OG0000010	Prab	Pran.g_00175	Prab.g_01104
OG0000011	Prbj	Pran.g_00925	Prbj.g_00897
OG0000011	Prbk	Pran.g_00925	Prbk.g_01851
OG0000011	Prbl	Pran.g_00925	Prbl.g_01822
OG0000011	Prah	Pran.g_00925	Prah.g_01084
OG0000011	Praf	Pran.g_00925	Praf.g_01188, Praf.g_01190
OG0000011	Syae	Pran.g_00925	Syae.g_00268
OG0000011	Syad	Pran.g_00925	Syad.g_02006
OG0000011	Syaj	Pran.g_00925	Syaj.g_01133
OG0000011	Syaf	Pran.g_00925	Syaf.g_01532
OG0000011	Syai	Pran.g_00925	Syai.g_01894, Syai.g_00582
OG0000011	Prbm	Pran.g_00925	Prbm.g_01202
OG0000011	Praj	Pran.g_00925	Praj.g_01187
OG0000011	Prbb	Pran.g_00925	Prbb.g_01229
OG0000011	Prbc	Pran.g_00925	Prbc.g_00164
OG0000011	Prau	Pran.g_00925	Prau.g_00441
OG0000011	Prax	Pran.g_00925	Prax.g_00460
OG0000011	Pras	Pran.g_00925	Pras.g_01289
